Prompt
"If Nitrogen level is 90, Phosphorus level is 42, Potassium level is 43, Temperature is 20.87974371°C, Humidity is 82.00274423%, pH value is 6.502985292, and Rainfall is 202.9355362 mm. The crop is Rice."
"If Nitrogen level is 104, Phosphorus level is 20, Potassium level is 26, Temperature is 27.22783677°C, Humidity is 52.95261751%, pH value is 7.493191968, and Rainfall is 175.7260273 mm. The crop is Coffee."
"If Nitrogen level is 109, Phosphorus level is 29, Potassium level is 28, Temperature is 23.26316991°C, Humidity is 60.5160021%, pH value is 6.724688503, and Rainfall is 194.1755471 mm. The crop is Coffee."
"If Nitrogen level is 100, Phosphorus level is 32, Potassium level is 26, Temperature is 25.234661°C, Humidity is 57.53161469%, pH value is 6.043485685, and Rainfall is 124.2261737 mm. The crop is Coffee."
"If Nitrogen level is 100, Phosphorus level is 24, Potassium level is 28, Temperature is 25.59535262°C, Humidity is 57.72920846%, pH value is 7.101661011, and Rainfall is 195.7733251 mm. The crop is Coffee."
"If Nitrogen level is 83, Phosphorus level is 21, Potassium level is 28, Temperature is 25.5674832°C, Humidity is 60.49244602%, pH value is 7.466900683, and Rainfall is 190.2257843 mm. The crop is Coffee."
"If Nitrogen level is 120, Phosphorus level is 23, Potassium level is 28, Temperature is 25.67324193°C, Humidity is 51.29043632%, pH value is 6.877799264, and Rainfall is 196.2736367 mm. The crop is Coffee."
"If Nitrogen level is 104, Phosphorus level is 26, Potassium level is 30, Temperature is 24.40726724°C, Humidity is 62.65692638%, pH value is 6.410992833, and Rainfall is 148.6977358 mm. The crop is Coffee."
"If Nitrogen level is 108, Phosphorus level is 33, Potassium level is 31, Temperature is 23.69287069°C, Humidity is 66.76090123%, pH value is 7.393825704, and Rainfall is 144.6576424 mm. The crop is Coffee."
"If Nitrogen level is 91, Phosphorus level is 25, Potassium level is 26, Temperature is 24.53460016°C, Humidity is 66.99765375%, pH value is 7.482414225, and Rainfall is 180.5059257 mm. The crop is Coffee."
"If Nitrogen level is 86, Phosphorus level is 26, Potassium level is 27, Temperature is 27.13140403°C, Humidity is 52.89368299%, pH value is 6.081172981, and Rainfall is 192.4280381 mm. The crop is Coffee."
"If Nitrogen level is 98, Phosphorus level is 18, Potassium level is 27, Temperature is 27.56088634°C, Humidity is 68.49299897%, pH value is 6.516312148, and Rainfall is 167.4358075 mm. The crop is Coffee."
"If Nitrogen level is 111, Phosphorus level is 27, Potassium level is 31, Temperature is 23.59302313°C, Humidity is 55.27564977%, pH value is 6.043330951, and Rainfall is 191.3980675 mm. The crop is Coffee."
"If Nitrogen level is 84, Phosphorus level is 39, Potassium level is 35, Temperature is 23.17714381°C, Humidity is 52.13864034%, pH value is 6.959404135, and Rainfall is 117.3113562 mm. The crop is Coffee."
"If Nitrogen level is 98, Phosphorus level is 27, Potassium level is 27, Temperature is 24.71384065°C, Humidity is 51.29142534%, pH value is 7.238109556, and Rainfall is 197.6439711 mm. The crop is Coffee."
"If Nitrogen level is 118, Phosphorus level is 21, Potassium level is 34, Temperature is 24.38534644°C, Humidity is 64.72543073%, pH value is 7.234258375, and Rainfall is 119.6324109 mm. The crop is Coffee."
"If Nitrogen level is 103, Phosphorus level is 27, Potassium level is 31, Temperature is 27.15998538°C, Humidity is 51.59100753%, pH value is 6.691541233, and Rainfall is 126.1752206 mm. The crop is Coffee."
"If Nitrogen level is 82, Phosphorus level is 24, Potassium level is 33, Temperature is 26.53543168°C, Humidity is 67.09608099%, pH value is 6.809593554, and Rainfall is 120.6494434 mm. The crop is Coffee."
"If Nitrogen level is 86, Phosphorus level is 31, Potassium level is 35, Temperature is 27.01207284°C, Humidity is 60.76645256%, pH value is 6.485761419, and Rainfall is 191.4508931 mm. The crop is Coffee."
"If Nitrogen level is 88, Phosphorus level is 35, Potassium level is 35, Temperature is 27.55906475°C, Humidity is 58.45742907%, pH value is 6.784460602, and Rainfall is 117.9389993 mm. The crop is Coffee."
"If Nitrogen level is 84, Phosphorus level is 27, Potassium level is 29, Temperature is 23.32293161°C, Humidity is 53.00366334%, pH value is 7.167092586, and Rainfall is 168.2644287 mm. The crop is Coffee."
"If Nitrogen level is 120, Phosphorus level is 40, Potassium level is 33, Temperature is 24.23850608°C, Humidity is 54.30329632%, pH value is 6.73410539, and Rainfall is 115.1564012 mm. The crop is Coffee."
"If Nitrogen level is 106, Phosphorus level is 40, Potassium level is 30, Temperature is 23.42611644°C, Humidity is 64.10651528%, pH value is 6.779984384, and Rainfall is 122.6847408 mm. The crop is Coffee."
"If Nitrogen level is 113, Phosphorus level is 21, Potassium level is 33, Temperature is 26.02241444°C, Humidity is 55.83288958%, pH value is 7.277422738, and Rainfall is 176.9020924 mm. The crop is Coffee."
"If Nitrogen level is 117, Phosphorus level is 34, Potassium level is 25, Temperature is 24.83846178°C, Humidity is 56.7685316%, pH value is 7.21270048, and Rainfall is 124.4135035 mm. The crop is Coffee."
"If Nitrogen level is 80, Phosphorus level is 30, Potassium level is 25, Temperature is 26.24092174°C, Humidity is 65.64381357%, pH value is 7.487266991, and Rainfall is 148.3771202 mm. The crop is Coffee."
"If Nitrogen level is 88, Phosphorus level is 21, Potassium level is 27, Temperature is 24.43011925°C, Humidity is 66.02411187%, pH value is 7.231166546, and Rainfall is 181.6368274 mm. The crop is Coffee."
"If Nitrogen level is 113, Phosphorus level is 33, Potassium level is 34, Temperature is 26.00373964°C, Humidity is 62.1445102%, pH value is 6.559817161, and Rainfall is 153.477776 mm. The crop is Coffee."
"If Nitrogen level is 87, Phosphorus level is 23, Potassium level is 28, Temperature is 26.22367404°C, Humidity is 62.26594559%, pH value is 6.979590627, and Rainfall is 193.7461968 mm. The crop is Coffee."
"If Nitrogen level is 113, Phosphorus level is 15, Potassium level is 29, Temperature is 27.09617155°C, Humidity is 63.55324262%, pH value is 6.779230041, and Rainfall is 190.2440566 mm. The crop is Coffee."
"If Nitrogen level is 98, Phosphorus level is 29, Potassium level is 30, Temperature is 25.64004392°C, Humidity is 61.03273481%, pH value is 6.217974349, and Rainfall is 199.4735636 mm. The crop is Coffee."
"If Nitrogen level is 97, Phosphorus level is 29, Potassium level is 27, Temperature is 27.74576987°C, Humidity is 54.36976075%, pH value is 7.205078785, and Rainfall is 139.8619431 mm. The crop is Coffee."
"If Nitrogen level is 85, Phosphorus level is 35, Potassium level is 32, Temperature is 26.24928198°C, Humidity is 54.28617819%, pH value is 6.854011265, and Rainfall is 133.1120232 mm. The crop is Coffee."
"If Nitrogen level is 82, Phosphorus level is 29, Potassium level is 35, Temperature is 26.67377159°C, Humidity is 52.24226285%, pH value is 6.246872394, and Rainfall is 156.1543898 mm. The crop is Coffee."
"If Nitrogen level is 103, Phosphorus level is 33, Potassium level is 25, Temperature is 27.10210397°C, Humidity is 55.7497332%, pH value is 6.911066044, and Rainfall is 139.5013171 mm. The crop is Coffee."
"If Nitrogen level is 112, Phosphorus level is 17, Potassium level is 28, Temperature is 27.62975458°C, Humidity is 61.26002598%, pH value is 6.777417989, and Rainfall is 196.6492664 mm. The crop is Coffee."
"If Nitrogen level is 99, Phosphorus level is 19, Potassium level is 33, Temperature is 27.5364547°C, Humidity is 55.51673151%, pH value is 6.273741983, and Rainfall is 130.6377143 mm. The crop is Coffee."
"If Nitrogen level is 120, Phosphorus level is 20, Potassium level is 34, Temperature is 23.56960509°C, Humidity is 50.56339727%, pH value is 6.906124587, and Rainfall is 130.3797119 mm. The crop is Coffee."
"If Nitrogen level is 114, Phosphorus level is 27, Potassium level is 28, Temperature is 24.99451759°C, Humidity is 57.93250202%, pH value is 7.162802357, and Rainfall is 192.8736822 mm. The crop is Coffee."
"If Nitrogen level is 100, Phosphorus level is 40, Potassium level is 35, Temperature is 27.56441788°C, Humidity is 54.41094079%, pH value is 6.955787351, and Rainfall is 177.816092 mm. The crop is Coffee."
"If Nitrogen level is 108, Phosphorus level is 35, Potassium level is 25, Temperature is 23.98143338°C, Humidity is 61.10935084%, pH value is 6.971963169, and Rainfall is 161.5279095 mm. The crop is Coffee."
"If Nitrogen level is 115, Phosphorus level is 31, Potassium level is 30, Temperature is 24.22984659°C, Humidity is 67.37768353%, pH value is 6.840927967, and Rainfall is 122.4073418 mm. The crop is Coffee."
"If Nitrogen level is 87, Phosphorus level is 28, Potassium level is 30, Temperature is 25.60153969°C, Humidity is 68.66257977%, pH value is 6.536676653, and Rainfall is 168.8383605 mm. The crop is Coffee."
"If Nitrogen level is 82, Phosphorus level is 24, Potassium level is 26, Temperature is 24.31274458°C, Humidity is 53.57285558%, pH value is 6.089443603, and Rainfall is 184.4103931 mm. The crop is Coffee."
"If Nitrogen level is 94, Phosphorus level is 26, Potassium level is 27, Temperature is 26.36629861°C, Humidity is 52.25738495%, pH value is 7.456460375, and Rainfall is 177.3176161 mm. The crop is Coffee."
"If Nitrogen level is 87, Phosphorus level is 28, Potassium level is 35, Temperature is 26.5602777°C, Humidity is 57.1621814%, pH value is 6.759211911, and Rainfall is 152.0616227 mm. The crop is Coffee."
"If Nitrogen level is 118, Phosphorus level is 40, Potassium level is 35, Temperature is 26.35034208°C, Humidity is 58.50650238%, pH value is 7.460174812, and Rainfall is 121.5586297 mm. The crop is Coffee."
"If Nitrogen level is 87, Phosphorus level is 38, Potassium level is 29, Temperature is 25.20406808°C, Humidity is 57.88370456%, pH value is 6.652642579, and Rainfall is 156.1457255 mm. The crop is Coffee."
"If Nitrogen level is 92, Phosphorus level is 40, Potassium level is 30, Temperature is 23.35723208°C, Humidity is 55.18792166%, pH value is 6.026287448, and Rainfall is 171.6976946 mm. The crop is Coffee."
"If Nitrogen level is 97, Phosphorus level is 22, Potassium level is 26, Temperature is 23.60567546°C, Humidity is 59.68849145%, pH value is 6.074190142, and Rainfall is 185.1568059 mm. The crop is Coffee."
"If Nitrogen level is 99, Phosphorus level is 40, Potassium level is 32, Temperature is 24.18471151°C, Humidity is 69.94807345%, pH value is 7.045543056, and Rainfall is 163.2708732 mm. The crop is Coffee."
"If Nitrogen level is 89, Phosphorus level is 28, Potassium level is 33, Temperature is 26.44414097°C, Humidity is 53.83876189%, pH value is 6.993236001, and Rainfall is 175.3723314 mm. The crop is Coffee."
"If Nitrogen level is 112, Phosphorus level is 39, Potassium level is 29, Temperature is 26.12492233°C, Humidity is 63.37479229%, pH value is 6.726528895, and Rainfall is 147.8035305 mm. The crop is Coffee."
"If Nitrogen level is 111, Phosphorus level is 28, Potassium level is 26, Temperature is 27.77363343°C, Humidity is 64.47858698%, pH value is 6.937352845, and Rainfall is 192.7121236 mm. The crop is Coffee."
"If Nitrogen level is 114, Phosphorus level is 20, Potassium level is 26, Temperature is 25.55656667°C, Humidity is 62.67087838%, pH value is 7.27905689, and Rainfall is 193.5866233 mm. The crop is Coffee."
"If Nitrogen level is 117, Phosphorus level is 26, Potassium level is 30, Temperature is 27.92374437°C, Humidity is 67.96910852%, pH value is 7.079850922, and Rainfall is 115.2325531 mm. The crop is Coffee."
"If Nitrogen level is 111, Phosphorus level is 29, Potassium level is 31, Temperature is 26.05968403°C, Humidity is 52.31098539%, pH value is 6.136286518, and Rainfall is 161.3432535 mm. The crop is Coffee."
"If Nitrogen level is 119, Phosphorus level is 30, Potassium level is 28, Temperature is 26.35770906°C, Humidity is 64.57578034%, pH value is 6.505203696, and Rainfall is 163.6269496 mm. The crop is Coffee."
"If Nitrogen level is 116, Phosphorus level is 40, Potassium level is 33, Temperature is 24.91370487°C, Humidity is 54.15319242%, pH value is 7.042089492, and Rainfall is 129.5481144 mm. The crop is Coffee."
"If Nitrogen level is 95, Phosphorus level is 37, Potassium level is 35, Temperature is 27.31317116°C, Humidity is 68.4233391%, pH value is 6.348337519, and Rainfall is 192.4288139 mm. The crop is Coffee."
"If Nitrogen level is 86, Phosphorus level is 40, Potassium level is 33, Temperature is 26.1387869°C, Humidity is 52.26311691%, pH value is 7.432322234, and Rainfall is 136.3027766 mm. The crop is Coffee."
"If Nitrogen level is 117, Phosphorus level is 37, Potassium level is 32, Temperature is 23.1069385°C, Humidity is 67.06230539%, pH value is 6.787658922, and Rainfall is 162.5769606 mm. The crop is Coffee."
"If Nitrogen level is 105, Phosphorus level is 18, Potassium level is 35, Temperature is 23.52648086°C, Humidity is 68.44030686%, pH value is 6.743417121, and Rainfall is 171.8839938 mm. The crop is Coffee."
"If Nitrogen level is 109, Phosphorus level is 23, Potassium level is 25, Temperature is 25.11711046°C, Humidity is 68.48030408%, pH value is 7.00733163, and Rainfall is 194.8773479 mm. The crop is Coffee."
"If Nitrogen level is 80, Phosphorus level is 18, Potassium level is 31, Temperature is 24.02952505°C, Humidity is 58.84880599%, pH value is 7.303033217, and Rainfall is 134.6803969 mm. The crop is Coffee."
"If Nitrogen level is 101, Phosphorus level is 31, Potassium level is 26, Temperature is 26.70897548°C, Humidity is 69.71184111%, pH value is 6.861235184, and Rainfall is 158.8608887 mm. The crop is Coffee."
"If Nitrogen level is 103, Phosphorus level is 33, Potassium level is 33, Temperature is 26.71717393°C, Humidity is 50.50148528%, pH value is 7.131435858, and Rainfall is 126.8073984 mm. The crop is Coffee."
"If Nitrogen level is 93, Phosphorus level is 26, Potassium level is 27, Temperature is 24.59245684°C, Humidity is 56.46829641%, pH value is 7.288211994, and Rainfall is 137.7044047 mm. The crop is Coffee."
"If Nitrogen level is 104, Phosphorus level is 35, Potassium level is 28, Temperature is 27.51006055°C, Humidity is 50.66687215%, pH value is 6.983732393, and Rainfall is 143.9955548 mm. The crop is Coffee."
"If Nitrogen level is 116, Phosphorus level is 36, Potassium level is 25, Temperature is 27.57847581°C, Humidity is 58.52534263%, pH value is 6.172090205, and Rainfall is 156.6810374 mm. The crop is Coffee."
"If Nitrogen level is 107, Phosphorus level is 38, Potassium level is 29, Temperature is 26.65069302°C, Humidity is 57.56695719%, pH value is 6.35118177, and Rainfall is 145.105065 mm. The crop is Coffee."
"If Nitrogen level is 101, Phosphorus level is 33, Potassium level is 33, Temperature is 26.97251562°C, Humidity is 62.0183627%, pH value is 6.908671379, and Rainfall is 142.8610793 mm. The crop is Coffee."
"If Nitrogen level is 107, Phosphorus level is 31, Potassium level is 31, Temperature is 23.17124551°C, Humidity is 52.97841162%, pH value is 6.766184468, and Rainfall is 153.1201644 mm. The crop is Coffee."
"If Nitrogen level is 99, Phosphorus level is 16, Potassium level is 30, Temperature is 23.52652084°C, Humidity is 65.44340921%, pH value is 6.392791654, and Rainfall is 186.1728203 mm. The crop is Coffee."
"If Nitrogen level is 103, Phosphorus level is 40, Potassium level is 30, Temperature is 27.30901814°C, Humidity is 55.196224%, pH value is 6.348316257, and Rainfall is 141.4831644 mm. The crop is Coffee."
"If Nitrogen level is 118, Phosphorus level is 31, Potassium level is 34, Temperature is 27.54823036°C, Humidity is 62.88179198%, pH value is 6.123796057, and Rainfall is 181.4170812 mm. The crop is Coffee."
"If Nitrogen level is 106, Phosphorus level is 21, Potassium level is 35, Temperature is 25.627355°C, Humidity is 57.04151119%, pH value is 7.428523634, and Rainfall is 188.5506536 mm. The crop is Coffee."
